
 Lista de Imóveis da Caixa;;Data de geração:;19/09/2025;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso

 8444424824796 ;MG ;UBERABA ;ANTONIA CANDIDA I ;AVENIDA NOSSA SENHORA DO DESTERRO, N. 2655, Apto 101, VG 01 ;150.626,91;246.000,00;38.77;Apartamento, 168.76 de área total, 74.00 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424824796
 10211802 ;MG ;UBERABA ;JARDIM DO LAGO ;RUA 05, N. SN, QD 01, LT 06 ;226.552,67;370.000,00;38.77;Terreno, 0.00 de área total, 0.00 de área privativa, 450.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10211802
 1444408515662 ;MG ;UBERABA ;JARDIM UBERABA ; AVENIDA SANTA HERMINIA, N. 110, ;164.427,09;258.000,00;36.27;Casa, 91.25 de área total, 91.25 de área privativa, 360.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444408515662
 1444408148724 ;MG ;UBERABA ;BELA VISTA ;RUA ELAINE GONZAGA SOARES, N. 341, ;462.052,87;725.000,00;36.27;Casa, 178.33 de área total, 94.33 de área privativa, 5030.74 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444408148724
 8787707876242 ;MG ;UBERABA ;LOTEAMENTO RESIDENCIAL TAMAREIRAS ;RUA ORLANDO GONCALVES RIBEIRO, N. 224, ;122.296,90;191.000,00;35.98;Casa, 61.49 de área total, 46.49 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707876242
 8444422923347 ;MG ;UBERABA ;LOTEAMENTO ANTONIO CAIADO ;RUA RODEMIR URBANO DOS SANTOS, N. 593, 593, Y12 ;102.405,66;150.000,00;31.73;Casa, 46.48 de área total, 46.48 de área privativa, 217.99 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422923347
 8787710001111 ;MG ;UBERABA ;JARDIM MARACANA ;AVENIDA JOSIAS FERREIRA SOBRINHO, N. 345, Apto 201, BLOCO 13 ;106.433,74;148.000,00;28.09;Apartamento, 86.54 de área total, 43.08 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710001111
 8787718096448 ;MG ;UBERABA ;BOA VISTA ; RUA OUTONO, N. 250, Apto 201, BLOCO 14 ;150.198,81;196.500,00;23.57;Apartamento, 78.07 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787718096448
 8787716489779 ;MG ;UBERABA ;FABRICIO ;AVENIDA PEDRO LUCAS, N. 601, Apto 303, BL 20, VG 260 ;134.553,38;170.000,00;20.86;Apartamento, 60.83 de área total, 42.90 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787716489779
 8787718998840 ;MG ;UBERABA ;BOA VISTA ;RUA OUTONO, N. 250, Apto 102, BL13, VG 174 ;177.988,29;195.000,00;8.73;Apartamento, 105.80 de área total, 62.36 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787718998840
 1444407331797 ;MG ;UBERABA ;OLINDA ;RUA LUIZ ABRAO, N. 256, QD 77, LT 11 ;604.697,36;632.000,00;4.33;Casa, 169.60 de área total, 169.60 de área privativa, 312.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407331797
 8787710946680 ;MG ;UBERABA ;PARAISO ; AVENIDA NIZA MARQUEZ GUARITA, N. 1791, Apto 404, BL 02 ;155.000,00;155.000,00;0.00;Apartamento, 58.08 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710946680
 8555537963149 ;MG ;UBERABA ;RECREIO DOS BANDEIRANTES ;RUA ABILIO MONTEIRO, N. 454, Apto 203, BL 10 ;152.000,00;152.000,00;0.00;Apartamento, 118.10 de área total, 44.07 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537963149
 8787708923414 ;MG ;UBERABA ;RECREIO DOS BANDEIRANTES ;RUA ALVARO JACINTO DA CRUZ, N. 471, Apto 302, BL 15 ;143.684,73;143.684,73;0.00;Apartamento, 58.19 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708923414
 8787711066152 ;MG ;UBERABA ;BOA VISTA ; RUA ANTONIO RODRIGUES DA CUNHA CASTRO, N. 1501, Apto 201, BL 08 ;145.000,00;145.000,00;0.00;Apartamento, 59.38 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711066152
 8787712763175 ;MG ;UBERABA ;BOA VISTA ;RUA OUTONO, N. 250, Apto 301, BL 03 ;150.000,00;150.000,00;0.00;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712763175
 8787716679659 ;MG ;UBERABA ;BOA VISTA ;RUA OUTONO, N. 250, Apto 304, BL 304 ;187.000,00;187.000,00;0.00;Apartamento, 78.07 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787716679659
 8787710487324 ;MG ;UBERABA ;CONJUNTO MANOEL MENDES ;AVENIDA LEOPOLDINO DE OLIVEIRA, N. 780, Apto 901, TORRE II VG. 258 QD. 57 ;195.000,00;195.000,00;0.00;Apartamento, 73.95 de área total, 40.35 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710487324
 8444434694968 ;MG ;UBERABA ;JARDIM ALVORADA ;RUA DIRCE BORGES FERNANDES, N. 24, QD 22 LT 21 ;187.000,00;187.000,00;0.00;Casa, 38.35 de área total, 38.35 de área privativa, 392.60 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444434694968
 8444421816946 ;MG ;UBERABA ;ONEIDA MENDES ; RUA PEDRO MOACYR L DOS SANTOS, N. 69, ;220.000,00;220.000,00;0.00;Casa, 56.03 de área total, 56.03 de área privativa, 200.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421816946
 1444402798964 ;MG ;UBERABA ;JARDIM ELZA AMUI III ;RUA MILTON STEFANI, N. 19, LT 17 QD 16 ;180.000,00;180.000,00;0.00;Casa, 62.11 de área total, 62.11 de área privativa, 200.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444402798964
 8787707623077 ;MG ;UBERABA ;LOTEAMENTO RESERVA USHUAIA ;AVENIDA JOSE MIGUEL ARABE, N. 823, Apto 203, BL 10 ;145.000,00;145.000,00;0.00;Apartamento, 60.67 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707623077
 8787708370440 ;MG ;UBERABA ;LOTEAMENTO RESERVA USHUAIA ;AVENIDA JOSE MIGUEL ARABE, N. 823, Apto 203, BL 14 LT 01 QD 02 ;153.704,00;153.704,00;0.00;Apartamento, 60.67 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708370440
 8787707182119 ;MG ;UBERABA ;LOTEAMENTO ILHA BELA ;RUA JOAO MARTINS DA SILVEIRA, N. 218, QD R, LT 21 ;180.000,00;180.000,00;0.00;Casa, 55.88 de área total, 55.88 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707182119
 8444425320023 ;MG ;UBERABA ;LOTEAMENTO JARDIM IPIRANGA ;AV DOM ANTONIO ALBERTO GUIMARAES RE, N. SN, LT 24 QD 19 ;180.000,00;180.000,00;0.00;Casa, 45.91 de área total, 45.91 de área privativa, 257.28 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425320023
 8787707998259 ;MG ;UBERABA ;PARAISO ;AV NOSSA SENHORA DO DESTERRO, N. 1705, Apto 712, TORRE I ;155.397,14;155.332,43;0.00;Apartamento, 75.20 de área total, 40.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707998259
 8787714310186 ;MG ;UBERABA ;PARAISO ;AV NIZA MARQUEZ GUARITA, N. 85, Apto 205, BL 15 ;148.411,21;147.000,00;0.00;Apartamento, 58.07 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714310186
 8444428974890 ;MG ;UBERABA ;SAO BENEDITO ;RUA MAJOR EUSTAQUIO, N. 641, Apto 114, ;225.403,16;213.243,57;0.00;Apartamento, 88.47 de área total, 43.49 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444428974890
 10214085 ;MG ;UBERABA ;DISTRITO INDUSTRIAL I ;RUA AFONSO RICCIOPPO, N. 00, QD 2-C, LT 09 ;282.393,09;265.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 1000.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10214085
 8444425235620 ;MG ;UBERABA ;MARAJO ; RUA VALERIA ALVES DE SOUZA, N. 481, ;174.440,96;157.000,00;0.00;Casa, 50.00 de área total, 50.00 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425235620
 8444432027220 ;MG ;UBERABA ;CONJUNTO PONTAL ;AVENIDA DOS CURIOS, N. 501, Apto 101, BL 25 VG 264 ;150.048,14;134.825,56;0.00;Apartamento, 81.65 de área total, 44.14 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444432027220
 8787717346467 ;MG ;UBERABA ;VILA ARQUELAU ;RUA OUTONO, N. 250, Apto 201, PAV 2 BL 11 VG 132 ;172.463,33;149.318,82;0.00;Apartamento, 78.07 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787717346467
 8444423371640 ;MG ;UBERABA ;ONEIDA MENDES II ;RUA ANTENOR FUZARO, N. S/N, LOTE 01 QD. 07 ;150.391,20;130.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 198.44 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444423371640
 8787716249271 ;MG ;UBERABA ;BOA VISTA ;RUA OUTONO, N. 250, Apto 401, BL 09 ;175.155,25;150.000,00;0.00;Apartamento, 78.07 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787716249271
 8787717521161 ;MG ;UBERABA ;BOA VISTA ;RUA OUTONO, N. 250, Apto 201, BL 12 ;183.678,85;144.000,00;0.00;Apartamento, 39.30 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787717521161
 8444425103510 ;MG ;UBERABA ;LOTEAMENTO ILHA BELA ;RUA OSVALDO JOSE DA COSTA, N. 370, LT 36 QD Z ;161.160,26;118.000,00;0.00;Casa, 50.00 de área total, 50.00 de área privativa, 200.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425103510
 8444422922405 ;MG ;UBERABA ;LOTEAMENTO ANTONIO CAIADO ;RUA MARIA HELENA BESSA, N. 517, ;138.573,86;95.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422922405
 8444425575188 ;MG ;UBERABA ;JARDIM MARACANA ;RUA JOAQUIM CURADO, N. S/Nº, LOTE 11 QD. AT ;188.533,31;128.100,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 305.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425575188
 8444424984807 ;MG ;UBERABA ;LOURDES ;RUA DAS PALMEIRAS, N. SN, LT 13 QD 95 ;192.352,57;102.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 300.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424984807
 8444424868670 ;MG ;UBERABA ;LOTEAMENTO ILHA BELA ;RUA ADEMAR DA SILVA, N. SN, LT 11 QD B1 ;172.066,70;90.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424868670
 8444424029511 ;MG ;UBERABA ;LOTEAMENTO ILHA BELA ; RUA UBIRATAN JOSÉ CAMPOS, N. SN, LT 25, QD W ;150.336,70;77.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424029511
 8444431359980 ;MG ;UBERABA ;LOTEAMENTO ILHA BELA II ;RUA VALDEIR DE SOUSA, N. S/N, LT 16, QD M ;196.105,00;100.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444431359980
 8444426126638 ;MG ;UBERABA ;PONTE ALTA ;RUA ADEMAR DA SILVA, N. SN, LT 25 QD E1 ;197.500,62;100.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426126638
 8444425051022 ;MG ;UBERABA ;LOTEAMENTO ILHA BELA ; RUA OSVALDO JOSÉ DA COSTA, N. S/Nº, LT 40, QD Z ;166.082,43;83.500,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425051022
 8444428152067 ;MG ;UBERABA ;LOTEAMENTO ILHA BELA ; RUA OSVALDO JOSE DA COSTA, N. S/N, LT32, QUADRA D1 ;185.271,48;80.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444428152067
 8444428122214 ;MG ;UBERABA ;PONTE ALTA ;RUA ADEMAR DA SILVA, N. SN, LT34 QDE1 ;182.239,99;78.000,00;0.00;Terreno, 0.00 de área total, 0.00 de área privativa, 200.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444428122214
 8787714528327 ;MG ;UBERLANDIA ;LOTEAMENTO RESIDENCIAL PEQUIS ;AVENIDA WILSON RODRIGUES DA SILVA, N. 2532, Apto 204, BL 03 VG 157 ;94.634,39;168.100,00;43.71;Apartamento, 0.00 de área total, 47.31 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714528327
 8555522725042 ;MG ;UBERLANDIA ;MANSOUR ;AVENIDA AMERICO ATTIE, N. 121, Apto 303, BL 15 ;91.866,97;159.000,00;42.23;Apartamento, 0.00 de área total, 44.14 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555522725042
 8787707517498 ;MG ;UBERLANDIA ;JARDIM CANAA ;AVENIDA EDSON GALLANA, N. 590, Apto 908, BL A ;81.964,82;140.000,00;41.46;Apartamento, 68.86 de área total, 45.18 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707517498
 8787705278500 ;MG ;UBERLANDIA ;GRAND VILLE ;AVENIDA MANUEL LUCIO, N. 520, Apto 402, BL 10, VG 171, VG 172 ;88.990,38;152.000,00;41.46;Apartamento, 46.24 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705278500
 8787714211854 ;MG ;UBERLANDIA ;JARDIM PATRICIA ;RUA JOAO RODRIGUES DE CASTRO, N. 355, Apto 302, BL 09 ;97.185,51;164.000,00;40.75;Apartamento, 62.92 de área total, 43.14 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787714211854
 8787711745556 ;MG ;UBERLANDIA ;MORUMBI ;RUA FACAO, N. 526, Apto 24, BL A ;107.852,22;182.000,00;40.75;Apartamento, 69.03 de área total, 50.50 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711745556
 8787704471810 ;MG ;UBERLANDIA ;JARDIM EUROPA ;RUA ALFREDO VIEIRA, N. 280, Apto 312, BL B ;108.444,81;183.000,00;40.75;Apartamento, 67.75 de área total, 48.95 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704471810
 8787709833567 ;MG ;UBERLANDIA ;GRAND VILLE ;RUA HARPIA, N. 40, Apto 302, AP 302, BL 13 ;96.000,33;162.000,00;40.75;Apartamento, 56.96 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709833567
 8787704442969 ;MG ;UBERLANDIA ;JARDIM HOLANDA ;ALAMEDA JOSE DE OLIVEIRA GUIMARAES, N. 728, Apto 204, BLOCO 4 ;100.200,00;167.000,00;40.00;Apartamento, 62.80 de área total, 61.18 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704442969
 8787709528608 ;MG ;UBERLANDIA ;JARDIM EUROPA ;RUA OLIVIA RIBEIRO DE SA, N. 1150, Apto 1205, BLOCO 01 VAGA 139 ;138.000,00;230.000,00;40.00;Apartamento, 72.75 de área total, 51.90 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709528608
 8787713027251 ;MG ;UBERLANDIA ;JARDIM HOLANDA ;AVENIDA ALICE DE OLIVEIRA E SILVA, N. 580, Apto 604, VG 14 ;120.882,70;200.000,00;39.56;Apartamento, 66.16 de área total, 46.82 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713027251
 8787703108160 ;MG ;UBERLANDIA ;JARDIM EUROPA ;RUA MARCO AURELIO RESENDE DOS SANTOS, N. 230, Apto 107, BL 01 ;117.256,22;194.000,00;39.56;Apartamento, 67.75 de área total, 57.93 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703108160
 8787704572331 ;MG ;UBERLANDIA ;JARDIM CANAA ;AVENIDA EDSON GALLANA, N. 590, Apto 502, BL B, VG 61 ;91.718,88;150.000,00;38.86;Apartamento, 68.86 de área total, 45.18 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704572331
 10214189 ;MG ;UBERLANDIA ;OSVALDO REZENDE ;RUA CAMBUQUIRA, N. 00, QD 34-A, LT 11 ;239.411,06;391.000,00;38.77;Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10214189
 1444407287453 ;MG ;UBERLANDIA ;ALTO UMUARAMA III ;RUA JOSE CECILIO DOMINGOS, N. 62, CS 09 ;279.944,74;439.256,95;36.27;Casa, 0.00 de área total, 87.35 de área privativa, 121.65 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407287453
 8444406893250 ;MG ;UBERLANDIA ;LIDICE ;RUA JOHEN CARNEIRO, N. 1498, LT 02 QD 03 ;609.909,79;957.000,00;36.27;Casa, 300.00 de área total, 300.00 de área privativa, 319.00 de área do terreno,  4 qto(s), a.serv, WC, WC Emp, 2 sala(s), 1 lavabo(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406893250
